년도,학기,학과명,과목코드,과목명,분반,주야,이수구분명,교수성명,학점,수강정원,개설여부,강의실명,수강인원,W업시간,성적평가방식구분,영의강의여부,학년,코드쉐어링과목코드,코드쉐어링분반,코드쉐어링되어진과목,코드쉐어링수강여부,비고,개설세부,인정영역구분,인정영역구분명
2014,1,글로벌리더십학부,GEK10007,교양독서,14,주간,교양필수,한윤식,1,20,Y,,7,,성적만P/F나감,Y,1,,,,,,,W06,인성2
2014,1,글로벌리더십학부,GEK10008,공동체리더십훈련1,01,주간,교양필수,Unconfirmed,1,950,Y,,862,,성적만P/F나감,N,1,GEK10008,01,D,N,,,W05,인성1
2014,1,글로벌리더십학부,GEK10009,공동체리더십훈련2,01,주간,교양필수,Unconfirmed,1,950,Y,,51,,성적만P/F나감,N,1,GEK10008,01,C,N,,,W05,인성1
2014,1,글로벌리더십학부,GEK10011,창조와 진화,01,주간,교양필수,서병선외 2명,2,400,Y,ANH Auditorium,401,"W3,W4",일반과목,N,1,,,,N,,,W08,세계관1
2014,1,글로벌리더십학부,GEK10011,창조와 진화,02,주간,교양필수,현창기외 3명,2,160,Y,SU 101,175,"W3,W4",일반과목,N,1,,,,N,,,W08,세계관1
2014,1,글로벌리더십학부,GEK10011,창조와 진화,03,주간,교양필수,WilhelmHolzapfel,2,60,Y,NMH 310,38,"W3,W4",일반과목,Y,1,,,,,,,W08,세계관1
2014,1,글로벌리더십학부,GEK10015,한동인성교육,01,주간,교양필수,유장춘외 7명,1,400,Y,ANH Auditorium,414,W2,성적만P/F나감,N,1,,,,N,,,W05,인성1
2014,1,글로벌리더십학부,GEK10015,한동인성교육,02,주간,교양필수,Cordell Schulten,1,60,Y,ANH 302,69,W3,성적만P/F나감,Y,1,,,,N,,,W05,인성1
2014,1,글로벌리더십학부,GEK10016,사회봉사 A,01,주간,교양필수,강병덕,1,990,Y,,244,,성적만P/F나감,N,1,,,,N,,,W05,인성1
2014,1,글로벌리더십학부,GEK10017,Academic Writing,01,주간,교양필수,김종록,3,40,Y,HDH 418B,50,"Tu2,F2",일반과목,N,1,,,,N,인문분반,,W10,인문
2014,1,글로벌리더십학부,GEK10017,Academic Writing,02,주간,교양필수,김종록외 1명,3,40,Y,HDH 418B,31,"Tu3,F3",일반과목,N,1,,,,N,자연분반,,W10,인문
2014,1,글로벌리더십학부,GEK10021,생활체육 1,01,주간,교양선택,지승원,1,30,Y,NTH 213,32,Tu7,성적만P/F나감,N,1,,,,N,태권도,,W16,리더십
2014,1,글로벌리더십학부,GEK10021,생활체육 1,02,주간,교양선택,배치헌,1,20,Y,NTH 411,18,"Th5,Th6",성적만P/F나감,N,1,,,,N,테니스,,W16,리더십
2014,1,글로벌리더십학부,GEK10021,생활체육 1,03,주간,교양선택,윤영철,1,20,Y,NTH 213,20,"S1,S2",성적만P/F나감,N,1,,,,N,테니스,,W16,리더십
2014,1,글로벌리더십학부,GEK10021,생활체육 1,04,주간,교양선택,김구현,1,20,Y,HDH 418B,9,S5,성적만P/F나감,N,1,,,,N,조정,,W16,리더십
2014,1,글로벌리더십학부,GEK10021,생활체육 1,05,주간,교양선택,최병규,1,20,Y, ,11,"S5,S6",성적만P/F나감,N,1,,,,N,아이키도_CCR246,,W16,리더십
2014,1,글로벌리더십학부,GEK10022,수화1,01,주간,교양선택,이지영,2,40,Y,OH 402,47,"M5,Th5",성적만P/F나감,N,1,,,,N,,,W16,리더십
2014,1,글로벌리더십학부,GEK10022,수화1,02,주간,교양선택,이지영,2,40,Y,OH 402,42,"M6,Th6",성적만P/F나감,N,1,,,,N,,,W16,리더십
2014,1,글로벌리더십학부,GEK10030,철학개론,01,주간,교양필수,이재환,3,80,Y,OH 405,68,"F5,F6",일반과목,N,1,,,,,,,W10,인문
2014,1,글로벌리더십학부,GEK10030,철학개론,02,주간,교양필수,이재환,3,80,Y,OH 405,75,"F2,F3",일반과목,Y,1,,,,,,,W10,인문
2014,1,글로벌리더십학부,GEK10033,한국문학의이해,01,주간,교양필수,김윤규,3,60,Y,HDH 418B,60,"M6,Th6",일반과목,N,1,,,,N,,,W10,인문
2014,1,글로벌리더십학부,GEK10035,한국사(근현대사),01,주간,교양필수,류대영,3,50,Y,HDH 425B,46,"M6,Th6",일반과목,N,1,,,,N,,,W11,역사
2014,1,글로벌리더십학부,GEK10035,한국사(근현대사),02,주간,교양필수,정성일,3,60,Y,HDH 425B,54,"Tu4,Tu5",일반과목,Y,1,,,,N,,,W11,역사
2014,1,글로벌리더십학부,GEK10035,한국사(근현대사),03,주간,교양필수,정성일,3,60,Y,HDH 418B,52,"Tu6,Tu7",일반과목,N,1,,,,N,1학년 30명 / 2~4학년 30명,,W11,역사
2014,1,글로벌리더십학부,GEK10036,동양사,01,주간,교양필수,김종건,3,60,Y,HDH 418B,28,"Tu8,Tu9",일반과목,N,1,,,,N,,,W11,역사
2014,1,글로벌리더십학부,GEK10037,서양사,01,주간,교양필수,최현미,3,60,Y,OH 305,58,"Tu8,Tu9",일반과목,N,1,,,,N,,,W11,역사
2014,1,글로벌리더십학부,GEK10037,서양사,02,주간,교양필수,최현미,3,60,Y,OH 305,59,"Tu6,Tu7",일반과목,N,1,,,,N,,,W11,역사
2014,1,글로벌리더십학부,GEK10038,물리학실험1,01,주간,교양필수,조현지,1,20,Y,HDH 419,26,"Tu4,Tu5",성적만P/F나감,N,1,,,,N,수업시간:14:05~15:45,,W14,자연
2014,1,글로벌리더십학부,GEK10038,물리학실험1,02,주간,교양필수,조현지,1,20,Y,HDH 419,25,"Th4,Th5",성적만P/F나감,N,1,,,,N,수업시간:14:05~15:45,,W14,자연
2014,1,글로벌리더십학부,GEK10038,물리학실험1,03,주간,교양필수,조현지,1,25,Y,HDH 419,25,"F4,F5",성적만P/F나감,N,1,,,,,,,W14,자연
2014,1,글로벌리더십학부,GEK10040,사회학개론,01,주간,교양필수,정태식,3,60,Y,HDH 318,47,"M1,M2",일반과목,Y,1,GEK10040,01,D,Y,,,W12,사회
2014,1,글로벌리더십학부,GEK10040,사회학개론,02,주간,교양필수,이향란,3,60,Y,HDH 318,65,"Tu2,F2",일반과목,N,1,,,,N,,,W12,사회
2014,1,글로벌리더십학부,GEK10041,심리학개론,01,주간,교양선택,신성만,3,180,Y,ANH Auditorium,207,"M3,Th3",일반과목,N,1,,,,N,4학년10명/3학년20명/2학년50명/1학년100명,,W18,전공기초
2014,1,글로벌리더십학부,GEK10041,심리학개론,02,주간,교양선택,이혜주,3,60,Y,HDH 318,61,"M4,Th4",일반과목,Y,1,,,,N,,,W18,전공기초
2014,1,글로벌리더십학부,GEK10041,심리학개론,03,주간,교양선택,김소연,3,60,Y,OH 403,61,"F3,F4",일반과목,N,1,,,,N,,,W18,전공기초
2014,1,글로벌리더십학부,GEK10041,심리학개론,04,주간,교양선택,문은주,3,60,Y,OH 402,60,"F2,F3",일반과목,N,1,,,,N,,,W18,전공기초
2014,1,글로벌리더십학부,GEK10042,사회복지개론,01,주간,교양선택,유장춘외 3명,3,120,Y,OH 405,108,"M3,Th3",일반과목,N,1,,,,N,,,W18,전공기초
2014,1,글로벌리더십학부,GEK10045,Christian Foundation 1,01,주간,교양필수,이재현,2,70,Y,OH 403,75,"Tu2,F2",성적만P/F나감,N,1,,,,N,"1학년 우선 수강, 장기려 College RC분반",,W07,신앙2
2014,1,글로벌리더십학부,GEK10045,Christian Foundation 1,02,주간,교양필수,이재현,2,70,Y,NMH 403,72,"Tu3,F3",성적만P/F나감,N,1,,,,N,"1학년 우선 수강, 장기려 College RC분반",,W07,신앙2
2014,1,글로벌리더십학부,GEK10045,Christian Foundation 1,03,주간,교양필수,김완진,2,70,Y,OH 403,76,"M5,Th5",성적만P/F나감,N,1,,,,N,"1학년 우선 수강, Torrey College RC 분반",,W07,신앙2
2014,1,글로벌리더십학부,GEK10045,Christian Foundation 1,04,주간,교양필수,김완진,2,70,Y,OH 403,71,"M6,Th6",성적만P/F나감,N,1,,,,N,"1학년 우선 수강, Torrey College RC 분반",,W07,신앙2
2014,1,글로벌리더십학부,GEK10045,Christian Foundation 1,05,주간,교양필수,김기호,2,70,Y,OH 405,78,"M2,Th2",성적만P/F나감,N,1,,,,N,"1학년 우선 수강, 열송학사 College RC 분반",,W07,신앙2
2014,1,글로벌리더십학부,GEK10045,Christian Foundation 1,06,주간,교양필수,김기호,2,70,Y,OH 402,70,"M3,Th3",성적만P/F나감,N,1,,,,N,"1학년 우선 수강, 열송학사 College RC 분반",,W07,신앙2
2014,1,글로벌리더십학부,GEK10045,Christian Foundation 1,07,주간,교양필수,최지성,2,70,Y,NMH 404,71,"Tu3,F3",성적만P/F나감,N,1,,,,N,"1학년 우선 수강, 손양원 College RC 분반",,W07,신앙2
2014,1,글로벌리더십학부,GEK10045,Christian Foundation 1,08,주간,교양필수,최지성,2,70,Y,NMH 403,63,"W2,W3",성적만P/F나감,N,1,,,,N,"100분 수업임, 1학년 우선 수강",,W07,신앙2
2014,1,글로벌리더십학부,GEK10045,Christian Foundation 1,09,주간,교양필수,최지성,2,70,Y,NMH 403,78,"Tu2,F2",성적만P/F나감,N,1,,,,N,"1학년 우선 수강, 손양원 College RC 분반",,W07,신앙2
2014,1,글로벌리더십학부,GEK10045,Christian Foundation 1,10,주간,교양필수,김대옥,2,70,Y,OH 403,80,"Tu1,F1",성적만P/F나감,N,1,,,,N,1학년 우선 수강,,W07,신앙2
2014,1,글로벌리더십학부,GEK10045,Christian Foundation 1,11,주간,교양필수,김대옥,2,70,Y,OH 403,80,"M2,Th2",성적만P/F나감,N,1,,,,N,1학년 우선 수강,,W07,신앙2
2014,1,글로벌리더십학부,GEK10045,Christian Foundation 1,12,주간,교양필수,김대옥,2,70,Y,OH 403,73,"M3,Th3",성적만P/F나감,N,1,,,,N,1학년 우선 수강,,W07,신앙2
2014,1,글로벌리더십학부,GEK10045,Christian Foundation 1,13,주간,교양필수,Gregory T. Brown,2,70,Y,NMH 405,69,"M6,Th6",성적만P/F나감,Y,1,,,,N,"1학년 우선 수강, Carmichael College RC 분반",,W07,신앙2
2014,1,글로벌리더십학부,GEK10053,미분방정식과 응용,01,주간,교양필수,김광익,3,40,Y,HDH 418B,37,"Tu4,F4",일반과목,N,1,,,,N,,,W13,수학
2014,1,글로벌리더십학부,GEK10055,물리학 1,01,주간,교양필수,조현지,3,50,Y,NMH 410A,62,"M2,Th2",일반과목,N,1,,,,N,,,W14,자연
2014,1,글로벌리더십학부,GEK10055,물리학 1,02,주간,교양필수,조현지,3,50,Y,NMH 410A,58,"M3,Th3",일반과목,N,1,,,,N,,,W14,자연
2014,1,글로벌리더십학부,GEK10055,물리학 1,03,주간,교양필수,유태준,3,60,Y,OH 401,43,"Tu3,F3",일반과목,N,1,,,,,,,W14,자연
2014,1,글로벌리더십학부,GEK10056,물리학 2,01,주간,교양필수,유태준,3,50,Y,OH 420,11,"Tu2,F2",일반과목,N,1,,,,N,,01,W14,자연
2014,1,글로벌리더십학부,GEK10057,일반생물학,01,주간,교양필수,서병선,3,30,Y,NMH 410A,47,"M5,Th5",일반과목,N,1,GEK10057,01,D,N,,,W14,자연
2014,1,글로벌리더십학부,GEK10057,일반생물학,02,주간,교양필수,도명술외 2명,3,60,Y,NMH 410A,61,"M1,Th1",일반과목,N,1,,,,N,,,W14,자연
2014,1,글로벌리더십학부,GEK10057,일반생물학,03,주간,교양필수,WilhelmHolzapfel,3,60,Y,NMH 405,37,"M2,Th2",일반과목,Y,1,,,,N,,,W14,자연
2014,1,글로벌리더십학부,GEK10058,일반화학,01,주간,교양필수,황철원,3,60,Y,NMH 404,50,"Tu6,F6",일반과목,N,1,GEK10058,01,D,Y,,,W14,자연
2014,1,글로벌리더십학부,GEK10058,일반화학,02,주간,교양필수,이관희,3,60,Y,NMH 403,48,"Tu5,F5",일반과목,Y,1,,,,N,,,W14,자연
2014,1,글로벌리더십학부,GEK10059,환경과 인간,01,주간,교양필수,황철원,3,60,Y,NMH 410A,59,"Tu2,F2",일반과목,N,1,,,,N,,,W14,자연
2014,1,글로벌리더십학부,GEK10059,환경과 인간,02,주간,교양필수,도형기,3,60,Y,NMH 410B,75,"M5,Th5",일반과목,N,1,,,,N,,,W14,자연
2014,1,글로벌리더십학부,GEK10059,환경과 인간,03,주간,교양필수,안경모외 1명,3,50,Y,NMH 207,42,"M3,Th3",일반과목,N,1,,,,N,,,W14,자연
2014,1,글로벌리더십학부,GEK10060,식품과 건강,01,주간,교양필수,신현길외 2명,3,60,Y,NMH 105,28,"M3,Th3",일반과목,N,1,,,,N,,,W14,자연
2014,1,글로벌리더십학부,GEK10061,음악의 이해,01,주간,교양선택,한지은,3,40,Y,HCA 2층,50,"Tu2,F2",성적만P/F나감,N,1,,,,N,,,W17,예술
2014,1,글로벌리더십학부,GEK10061,음악의 이해,02,주간,교양선택,한지은,3,40,Y,HCA 2층,47,"Tu3,F3",성적만P/F나감,N,1,,,,N,,,W17,예술
2014,1,글로벌리더십학부,GEK10062,미술의 이해,01,주간,교양선택,김민지,3,60,Y,NMH 403,59,"M2,Th2",성적만P/F나감,N,1,,,,N,,,W17,예술
2014,1,글로벌리더십학부,GEK10062,미술의 이해,02,주간,교양선택,김민지,3,60,Y,NMH 403,42,"M3,Th3",성적만P/F나감,N,1,,,,N,,,W17,예술
2014,1,글로벌리더십학부,GEK10066,공간학입문,01,주간,교양선택,구자문외 2명,3,80,Y,NTH 313,62,"Tu2,F2",일반과목,N,1,,,,N,,,W18,전공기초
2014,1,글로벌리더십학부,GEK10070,생활속의 생명과학,01,주간,교양필수,황철원,3,60,Y,NMH 410B,59,"Tu3,F3",일반과목,N,1,,,,N,,,W14,자연
2014,1,글로벌리더십학부,GEK10076,비전과 진로탐색,01,주간,교양선택,김호준외 1명,1,60,Y,OH 401,47,W8,성적만P/F나감,N,1,,,,N,,,W16,리더십
2014,1,글로벌리더십학부,GEK10076,비전과 진로탐색,02,주간,교양선택,김호준외 1명,1,60,Y,OH 401,61,W2,성적만P/F나감,N,1,,,,,,,W16,리더십
2014,1,글로벌리더십학부,GEK10076,비전과 진로탐색,03,주간,교양선택,김호준외 1명,1,60,Y,OH 401,57,W3,성적만P/F나감,N,1,,,,,,,W16,리더십
2014,1,글로벌리더십학부,GEK10077,창의적 문제해결 리더십,01,주간,교양선택,김정원,2,15,Y,NTH 213,14,"M6,M7",성적만P/F나감,N,1,GEK10077,01,D,N,,,W16,리더십
2014,1,글로벌리더십학부,GEK10090,물리학 개론,01,주간,교양필수,조현지,3,0,Y,NMH 404,39,"Tu2,F2",일반과목,N,1,,,,N,"물리학 1, 2를 기수강한 학생은 물리학 개론을 수강할 수 없음.",,W14,자연
2014,1,글로벌리더십학부,GEK10091,컴퓨터공학개론,01,주간,교양선택,이강,2,50,Y,NTH 412,47,"Tu6,Tu7",성적만P/F나감,N,1,,,,N,1학년수강 과목,,W18,전공기초
2014,1,글로벌리더십학부,GEK10094,일반화학실험,01,주간,교양필수,황철원,1,20,Y,NMH 411,11,"Th8,Th9",성적만P/F나감,N,1,,,,,,01,W14,자연
2014,1,글로벌리더십학부,GEK10095,Calculus 1,01,주간,교양필수,김광익,3,60,Y,HDH 418B,48,"Tu5,F5",일반과목,N,1,,,,N,1학년 우선수강 신청,,W13,수학
2014,1,글로벌리더십학부,GEK10095,Calculus 1,02,주간,교양필수,안태용,3,190,Y,SU 101,124,"M6,Th6",일반과목,N,1,,,,,1학년 우선수강 신청,,W13,수학
2014,1,글로벌리더십학부,GEK10096,Calculus 2,01,주간,교양필수,김성옥,3,60,Y,HDH 425B,59,"M1,Th1",일반과목,N,1,,,,N,,,W13,수학
2014,1,글로벌리더십학부,GEK10096,Calculus 2,02,주간,교양필수,김성옥,3,45,Y,NMH 105,72,"M2,Th2",일반과목,N,1,,,,N,,,W13,수학
2014,1,글로벌리더십학부,GEK10096,Calculus 2,03,주간,교양필수,김성옥,3,60,Y,HDH 425B,61,"M5,Th5",일반과목,Y,1,,,,N,,,W13,수학
2014,1,글로벌리더십학부,GEK20001,채플(한국어) 3,01,주간,교양필수,김형겸외 4명,0,999,Y, ,752,"W5,W6,W7",P학점과목,N,1,GEK10001,01,C,N,,,W04,신앙1
2014,1,글로벌리더십학부,GEK20002,채플(한국어) 4,01,주간,교양필수,김형겸외 4명,0,999,Y, ,136,"W5,W6,W7",P학점과목,N,1,GEK10001,01,C,N,,,W04,신앙1
2014,1,글로벌리더십학부,GEK20008,공동체리더십훈련3,01,주간,교양필수,Unconfirmed,1,950,Y,,773,,성적만P/F나감,N,1,GEK10008,01,C,N,,,W05,인성1
2014,1,글로벌리더십학부,GEK20009,공동체리더십훈련4,01,주간,교양필수,Unconfirmed,1,950,Y,,118,,성적만P/F나감,N,1,GEK10008,01,C,N,,,W05,인성1
2014,1,글로벌리더십학부,GEK20011,기독교 세계관,01,주간,교양필수,곽진환,2,50,Y,NMH 309,23,"Th3,Th4",일반과목,N,1,,,,N,100분,,W08,세계관1
2014,1,글로벌리더십학부,GEK20011,기독교 세계관,02,주간,교양필수,최용준,2,40,Y,OH 420,27,"M3,M4",일반과목,N,1,,,,N,,,W08,세계관1
2014,1,글로벌리더십학부,GEK20011,기독교 세계관,03,주간,교양필수,최용준,2,30,Y,OH 420,18,"Th3,Th4",일반과목,Y,1,,,,N,강의장소 추후 변경가능,,W08,세계관1
2014,1,글로벌리더십학부,GEK20014,사회봉사 B,01,주간,교양필수,강병덕,1,990,Y,,193,,성적만P/F나감,N,1,,,,N,,,W05,인성1
2014,1,글로벌리더십학부,GEK20015,사회봉사 C,01,주간,교양필수,강병덕,1,990,Y,,45,,성적만P/F나감,N,1,,,,N,,,W05,인성1
2014,1,글로벌리더십학부,GEK20016,신앙특론,01,주간,교양선택,김형겸,3,50,Y,OH 420,71,"M5,Th5",성적만P/F나감,N,1,,,,N,기독교 변증론,,W09,세계관2
2014,1,글로벌리더십학부,GEK20017,학문과신앙1,01,주간,교양선택,최용준,3,50,Y,OH 420,43,"Tu5,F5",일반과목,N,1,,,,N,기독교 세계관을 들었을 경우 수강 가능,,W09,세계관2
2014,1,글로벌리더십학부,GEK20019,교회사의이해,01,주간,교양선택,류대영,3,50,Y,HDH 425B,49,"M2,Th2",일반과목,N,1,,,,N,,,W09,세계관2
2014,1,글로벌리더십학부,GEK20019,교회사의이해,02,주간,교양선택,Richard M. Hamm,3,30,Y,HDH 303A,31,"M1,Th1",일반과목,Y,1,,,,N,,,W09,세계관2
2014,1,글로벌리더십학부,GEK20021,생활체육 2,01,주간,교양선택,지승원,1,30,Y,NTH 213,22,Th6,성적만P/F나감,N,1,,,,N,태권도,,W16,리더십
2014,1,글로벌리더십학부,GEK20021,생활체육 2,02,주간,교양선택,배치헌,1,20,Y,NTH 411,19,"Th7,Th8",성적만P/F나감,N,1,,,,N,테니스,,W16,리더십
2014,1,글로벌리더십학부,GEK20021,생활체육 2,03,주간,교양선택,윤영철,1,20,Y,NTH 213,16,"S3,S4",성적만P/F나감,N,1,,,,N,테니스,,W16,리더십
2014,1,글로벌리더십학부,GEK20022,영화속의 법과 사회,01,주간,교양필수,이강화,3,40,Y,NMH 109,66,"Tu5,Tu6",일반과목,N,2,,,,N,,,W12,사회
2014,1,글로벌리더십학부,GEK20024,세계문화의 이해,01,주간,교양선택,황철원,0,30,Y,,5,,V학점(PF성적),N,1,,,,N,강의계획서 필독,,W16,리더십
2014,1,글로벌리더십학부,GEK20028,인간관계와자기성장,01,주간,교양선택,이재명,3,60,Y,SU 101,72,"Tu2,Tu3",성적만P/F나감,N,1,,,,N,,,W16,리더십
2014,1,글로벌리더십학부,GEK20028,인간관계와자기성장,02,주간,교양선택,이재명,3,60,Y,SU 101,77,"Tu5,Tu6",성적만P/F나감,N,1,,,,N,,,W16,리더십
2014,1,글로벌리더십학부,GEK20028,인간관계와자기성장,03,주간,교양선택,김세준,3,40,Y,NTH 411,25,"Th2,Th3",성적만P/F나감,N,1,,,,N,,,W16,리더십
2014,1,글로벌리더십학부,GEK20031,독서토론과 글쓰기,01,주간,교양필수,최영이,3,40,Y,NMH 105,35,"M4,Th4",일반과목,N,1,,,,N,,,W10,인문
2014,1,글로벌리더십학부,GEK20031,독서토론과 글쓰기,02,주간,교양필수,최영이,3,40,Y,NMH 105,37,"M5,Th5",일반과목,N,1,,,,N,,,W10,인문
2014,1,글로벌리더십학부,GEK20031,독서토론과 글쓰기,03,주간,교양필수,최영이,3,40,Y,NMH 402,36,"M2,Th2",일반과목,N,1,,,,,,,W10,인문
2014,1,글로벌리더십학부,GEK20033,한국기독교의 역사와 문화,01,주간,교양필수,류대영,3,50,Y,HDH 425B,41,"Tu2,F2",일반과목,N,1,,,,N,,,W11,역사
2014,1,글로벌리더십학부,GEK20042,교육학개론,01,주간,교양필수,Michael Fowler,3,40,Y,OH 402,44,"M2,Th2",일반과목,Y,1,,,,N,,,W12,사회
2014,1,글로벌리더십학부,GEK20043,공학윤리,01,주간,교양필수,이재환,3,80,Y,HDH 418B,15,"Th4,Th5",일반과목,Y,1,,,,,,,W10,인문
2014,1,글로벌리더십학부,GEK20044,시민생활과 법,01,주간,교양필수,임은호,3,60,Y,NMH 410A,55,"M6,M7",일반과목,N,1,,,,N,법학부 3학년이상 수강불가.,,W12,사회
2014,1,글로벌리더십학부,GEK20045,Christian Foundation 2,01,주간,교양필수,김형겸,2,70,Y,NMH 404,66,"M3,Th3",성적만P/F나감,N,1,,,,N,,,W07,신앙2
2014,1,글로벌리더십학부,GEK20051,Mission Perspective,01,주간,교양필수,조원철외 4명,2,50,Y,NMH 404,46,"W2,W3",일반과목,N,1,,,,N,,,W08,세계관1
2014,1,글로벌리더십학부,GEK20051,Mission Perspective,02,주간,교양필수,이경원,2,60,Y,NMH 109,41,"W3,W4",일반과목,Y,1,,,,N,Course offered every Spring Semester ,,W08,세계관1
2014,1,글로벌리더십학부,GEK20053,통계학,01,주간,교양필수,김헌주,3,40,Y,HDH 303A,46,"M4,Th4",일반과목,N,1,,,,N,,,W13,수학
2014,1,글로벌리더십학부,GEK30001,채플(한국어) 5,01,주간,교양필수,김형겸외 4명,0,999,Y, ,649,"W5,W6,W7",P학점과목,N,3,GEK10001,01,C,N,,,W04,신앙1
2014,1,글로벌리더십학부,GEK30002,채플(한국어) 6,01,주간,교양필수,김형겸외 4명,0,999,Y, ,250,"W5,W6,W7",P학점과목,N,3,GEK10001,01,C,N,,,W04,신앙1
2014,1,글로벌리더십학부,GEK30005,사회봉사 D,01,주간,교양필수,강병덕,1,990,Y,,16,,성적만P/F나감,N,1,,,,N,,,W05,인성1
2014,1,글로벌리더십학부,GEK30007,직업과 소명,01,주간,교양선택,한윤식,1,70,Y,ANH 313,48,W4,성적만P/F나감,N,1,,,,N,,,W16,리더십
2014,1,글로벌리더십학부,GEK30008,공동체리더십훈련5,01,주간,교양필수,Unconfirmed,1,950,Y,,695,,성적만P/F나감,N,1,GEK10008,01,C,N,,,W05,인성1
2014,1,글로벌리더십학부,GEK30009,공동체리더십훈련6,01,주간,교양필수,Unconfirmed,1,950,Y,,243,,성적만P/F나감,N,3,GEK10008,01,C,N,,,W05,인성1
2014,1,글로벌리더십학부,GEK30014,기독교와현대사상,01,주간,교양선택,최용준,3,90,Y,OH 401,90,"M5,Th5",일반과목,Y,1,,,,N,,,W09,세계관2
2014,1,글로벌리더십학부,GEK30015,현대사회와선교,01,주간,교양선택,마민호외 5명,3,120,Y,OH 405,170,"W2,W3",일반과목,N,1,,,,N,,,W09,세계관2
